,Unnamed: 0,Company,Job Title,Location,Job Type,Experience level,Salary,Requirment of the company 
1400,1502,MONDIAL RELAY,Data Product Owner H/F,FRANCE,Full Time,Entry-level,39000.0,"Business Analytics,E-commerce,Engineering,Jira,Machine Learning,Scrum"
1401,1503,Pattern,Artificial Intelligence Engineer,INDIA,Full Time,Senior-level,55000.0,"Computer Science,Data analysis,Data Mining,Engineering,Genetics,Machine Learning"
1402,1504,Databricks,Data Engineer,INDIA,Full Time,All-Level,96000.0,"APIs,Architecture,Big Data,Business Analytics,Business Intelligence,Computer Science"
1403,1506,Rec Room,Senior Applied Scientist, BC (REMOTE),Full Time,Senior-level,184000.0,"A/B testing,Computer Science,Databricks,Engineering,Genetics,Machine Learning"
1404,1507,Block,Data Scientist,AUSTRALIA,Full Time,Senior-level,129000.0,"Amplitude,Banking,Blockchain,Computer Science,Crypto,Databricks"
1405,1508,Bosch Group,(Senior) Automotive Research Engineer for Cloud Computing (m/w/d),GERMANY,Full Time,Senior-level,105000.0,"AWS,Azure,CI/CD,Computer Science,Linux,Open Source"
1406,1509,Spectrum Effect,Data Scientist,MEXICO,Full Time,Senior-level,129000.0,"Architecture,Classification,Clustering,Computer Science,Data analysis,Engineering"
1407,1510,Bear Robotics,Bear Robotics,CANADA,Full Time,Entry-level,44000.0,"Architecture,Computer Science,Engineering,JavaScript,Linux,Machine Learning"
1408,1511,Strive Health,Data Analyst, CO (REMOTE),Full Time,Senior-level,83000.0,"Data analysis,Data visualization,Engineering,Excel,Research,SQL"
1409,1512,Eleos Health,MLOps Engineer,ISRAEL,Full Time,Mid-level,45000.0,"AWS,Azure,CI/CD,DevOps,GCP,Kubeflow"
1410,1513,"Justworks, Inc.","Senior Manager, Data Science",NEW YORK CITY,Full Time,Senior-level,235000.0,"Engineering,Machine Learning,Predictive modeling,Python,R,SQL"
1411,1514,MyFitnessPal,Data Engineer,REMOTE - US,Full Time,Senior-level,62000.0,"Airflow,APIs,AWS,Business Intelligence,Data pipelines,DynamoDB"
1412,1515,Meritis,Data Engineer,FRANCE,Full Time,All-Level,96000.0,"Architecture,DevOps,Engineering,Finance"
1413,1516,TIKTAL,ChatGPT / AI Consultant (Part Time), UNITED KINGDOM - REMOTE,Part Time,Mid-level,45000.0,"ChatGPT,Conversational AI,GPT,Machine Learning,NLP,NLTK"
1414,1517,Sezzle,Data Analyst,REMOTE,Full Time,Senior-level,75000.0,"AWS,Banking,Computer Science,Data analysis,Data visualization,E-commerce"
1415,1518,"Flagship Pioneering, Inc.",Machine Learning Engineer,UNITED STATES,Full Time,Senior-level,69000.0,"Architecture,AWS,Biology,Computer Science,Deep Learning,Drug discovery"
1416,1519,Informa Group Plc.,Data Architect,CANADA,Full Time,Senior-level,135000.0,"Angular,Architecture,AWS,Computer Science,Databricks,Data quality"
1417,1520,Forter,"Engineering Manager, ML Platform",ISRAEL - TEL AVIV,Full Time,Senior-level,55000.0,"AWS,Azure,CX,Databricks,E-commerce,Engineering"
1418,1521,AKASA Inc.,Machine Learning Engineer,REMOTE - UNITED STATES,Full Time,Senior-level,175000.0,"AWS,Big Data,Computer Science,Computer Vision,Engineering,Healthcare technology"
1419,1523,Sportradar,"Computer Engineer, Computer Vision Hardware (MID//SR)-m/f/d",SLOVENIA,Full Time,All-Level,56000.0,"Agile,AWS,Computer Vision,CUDA,Deep Learning,Docker"
1420,1524,Verisk,Research Analyst,SINGAPORE,Full Time,Senior-level,55000.0,"Consulting,Data visualization,Economics,Engineering,Excel,Market research"
1421,1525,Cube RM,Data Analyst,GREECE,Internship,Entry-level,0.0,"Agile,Azure,Computer Science,Data analysis,Excel,Mathematics"
1422,1526,StubHub,Data Analyst,CANADA,Full Time,Senior-level,110000.0,"A/B testing,Agile,Causal inference,KPIs,Python,R"
1423,1527,"Vuori, Inc",Senior BI Analyst,UNITED STATES,Full Time,Senior-level,135000.0,"Architecture,Data governance,Excel,Looker,Power BI,SAS"
1424,1528,Geotab Inc.,Data Operations Development Team Lead,UNITED KINGDOM,Full Time,Senior-level,69000.0,"Airflow,Architecture,Big Data,BigQuery,CI/CD,Computer Science"
1425,1529,ALTEN,Data Engineer,MOROCCO,Full Time,All-Level,96000.0,"Architecture,Avro,Big Data,CI/CD,Docker,GCP"
1426,1530,CI&T,Data Developer,BRAZIL,Full Time,Senior-level,55000.0,"Airflow,APIs,Azure,Kubernetes,Python,Spark"
1427,1531,Agriaku,Data Analyst,INDONESIA,Full Time,Senior-level,55000.0,"A/B testing,Data Studio,Data visualization,Looker,Metabase,Power BI"
1428,1532,Veeva Systems,Senior Data Product Manager - Link Key People,UNITED KINGDOM - LONDON,Full Time,Senior-level,62000.0,"Agile,Consulting,Engineering,Research,SQL"
1429,1533,"Faire Wholesale, Inc.",Data Scientist,CANADA,Full Time,Senior-level,129000.0,"A/B testing,Computer Science,E-commerce,Elasticsearch,Engineering,Genetics"
1430,1534,Insite AI,Data Engineer,UNITED STATES - REMOTE,Full Time,Mid-level,103000.0,"Azure,Databricks,Docker,Engineering,Kubernetes,Machine Learning"
1431,1535,PlayStation Global,Machine Learning Engineer,CANADA,Full Time,Senior-level,127000.0,"Deep Learning,Engineering,Machine Learning,NumPy,Pandas,PhD"
1432,1536,Verisk,Research Analyst,UNITED KINGDOM,Full Time,All-Level,56000.0,"Consulting,Data visualization,Economics,Engineering,Excel,Market research"
1433,1537,Amazon.com,"Applied Scientist, Automated Reasoning Group for Healthcare and Payments Security",UNITED STATES,Full Time,Senior-level,136000.0,"AWS,Data Mining,Machine Learning,PhD,Python,Research"
1434,1538,Altana AI,Data Scientist,UNITED KINGDOM,Full Time,Senior-level,129000.0,"APIs,Architecture,AWS,Azure,Databricks,Docker"
1435,1539,Dun & Bradstreet,Data Engineer,REMOTE - UNITED STATES,Full Time,Senior-level,115000.0,"Agile,AWS,Azure,Computer Science,Data analysis,Mathematics"
1436,1540,Hitachi Solutions,Databricks - SONY,INDIA,Full Time,Senior-level,55000.0,"Agile,AWS,Azure,Databricks,Data management,Data pipelines"
1437,1541,Visa,"Senior Manager, Data Science",PHILIPPINES,Full Time,Senior-level,55000.0,"Banking,Clustering,Computer Science,Consulting,Data Analytics,Economics"
1438,1542,BandLab Technologies,Data Engineer,SINGAPORE,Full Time,Mid-level,73000.0,"Architecture,AWS,Azure,Computer Science,Data pipelines,Engineering"
1439,1543,Sportradar,"Computer Engineer, Computer Vision Hardware (MID//SR)",SLOVENIA,Full Time,All-Level,56000.0,"Agile,AWS,Computer Vision,CUDA,Deep Learning,Docker"
1440,1544,Unit4,Data Scientist,MALAYSIA,Full Time,Senior-level,129000.0,"Agile,Azure,Consulting,Data analysis,DevOps,Excel"
1441,1545,Angi,Data Scientist, WA - REMOTE,Full Time,Senior-level,175000.0,"Big Data,Economics,Finance,Machine Learning,Mathematics,ML infrastructure"
1442,1546,Farfetch,Business Intelligence,BRAZIL,Full Time,Senior-level,55000.0,"Airflow,APIs,BigQuery,Business Intelligence,Looker,LookML"
1443,1547,Valerann,Computer Vision Engineer,ISRAEL,Full Time,Mid-level,30000.0,"Agile,AWS,Azure,Computer Vision,CUDA,Deep Learning"
1444,1548,PlayStation Global,Machine Learning Engineer,CANADA,Full Time,Senior-level,127000.0,"Deep Learning,Engineering,Machine Learning,NumPy,Pandas,Python"
1445,1549,Block,"Senior Product Manager, Data Infrastructure and ML",UNITED STATES,Full Time,Senior-level,142000.0,"Banking,Blockchain,Crypto,Data pipelines,Engineering,Machine Learning"
1446,1550,Datadog,Senior Software Engineer - Data Infrastructure, USA; ,Full Time,Senior-level,187000.0,"AWS,Azure,Big Data,Computer Science,Data pipelines,Engineering"
1447,1551,Snorkel AI,Staff Applied Research Scientist,CANADA,Full Time,Senior-level,160000.0,"AWS,Data pipelines,Engineering,GCP,Genetics,Google Cloud"
1448,1552,Uni Systems,Machine Learning Engineer,BELGIUM,Full Time,Mid-level,74000.0,"Agile,Airflow,Architecture,AWS,Azure,Cassandra"
1449,1553,Pure Storage,Data Scientist,CZECHIA,Full Time,Senior-level,129000.0,"AWS,Classification,Clustering,Data governance,Data Mining,Data visualization"
1450,1554,Nextdoor,Machine Learning Engineer,CANADA,Full Time,Senior-level,227000.0,"AWS,Computer Science,Core ML,Distributed Systems,Docker,Elasticsearch"
1451,1555,Altana AI,Data Scientist,UNITED KINGDOM,Full Time,All-Level,92000.0,"APIs,Architecture,AWS,Azure,Databricks,Docker"
1452,1556,NielsenIQ,Data Analyst,INDIA,Full Time,Senior-level,92000.0,"Azure,Big Data,Business Intelligence,Data analysis,Databricks,Econometrics"
1453,1557,Stripe,Machine Learning Engineer,US- REMOTE / CANADA,Full Time,Senior-level,131000.0,"APIs,Architecture,Computer Science,Deep Learning,Engineering,Feature engineering"
1454,1558,TeamViewer,Operations Transformation Manager (all genders) with Focus on Chat/Chatbot,GERMANY,Full Time,Senior-level,62000.0,"APIs,Chatbots,Computer Science,Economics,Excel,Finance"
1455,1559,Eurofins,Business Intelligence,UNITED KINGDOM,Full Time,Executive-level,73000.0,"Architecture,Business Intelligence,Data management,Data quality,ETL,Excel"
1456,1560,Innovaccer,Data Scientist,INDIA,Full Time,Senior-level,129000.0,"AWS,Azure,Computer Science,Deep Learning,Engineering,Keras"
1457,1561,TrustEngine,Data Engineer,REMOTE,Full Time,Senior-level,103000.0,"Architecture,AWS,Azure,Cassandra,Computer Science,Data governance"
1458,1562,EVYD Technology,Business Intelligence,SINGAPORE,Full Time,Senior-level,55000.0,"Business Intelligence,Data Analytics,E-commerce,Economics,Engineering,Mathematics"
1459,1563,Palo Alto Networks,Machine Learning Engineer,UNITED STATES,Full Time,Senior-level,166000.0,"Computer Science,Data Analytics,Deep Learning,Engineering,LLMs,Machine Learning"
1460,1564,Ozow,Data Analyst,SOUTH AFRICA,Full Time,Senior-level,92000.0,"AWS,Big Data,Cassandra,Engineering,ETL,Hadoop"
1461,1565,Statistics & Data Corporation (SDC),"Manager, Clinical Data Management",UNITED STATES,Full Time,Mid-level,51000.0,"Consulting,Data management,Engineering,Research"
1462,1566,AllTrails,Data Scientist,SAN FRANCISCO,Full Time,Senior-level,129000.0,"Classification,Clustering,Computer Vision,Deep Learning,Git,Jupyter"
1463,1567,SWORD Health,Senior ML Engineer (Portugal Based Remote/Hybrid),PORTUGAL,Full Time,Senior-level,131000.0,"AWS,Engineering,GCP,Machine Learning,Matplotlib,NumPy"
1464,1568,Bluevine,Data Engineer,CANADA,Full Time,Senior-level,144000.0,"AWS,Banking,Computer Science,Data pipelines,Data warehouse,Docker"
1465,1569,Checkout.com,Data Scientist,UNITED KINGDOM,Full Time,Senior-level,129000.0,"AWS,Azure,Docker,Engineering,Feature engineering,FinTech"
1466,1571,Skan,Data Engineer,INDIA,Full Time,Senior-level,30000.0,"Azure,Big Data,Databricks,Data pipelines,Git,Hadoop"
1467,1572,LivePerson,Senior Product Manager  (AI & Automation),UNITED STATES- REMOTE,Full Time,Senior-level,160000.0,"Computer Science,Conversational AI,Data analysis,Engineering,Excel,KPIs"
1468,1573,Strive Health,"Intern, Data Science", CO (REMOTE),Internship,Entry-level,0.0,"AWS,Computer Science,Data Mining,Excel,Machine Learning,Mathematics"
1469,1574,Stripe,"Staff ML Engineer, Conversion",US / CANADA,Full Time,Senior-level,131000.0,"Architecture,Deep Learning,Engineering,Machine Learning,ML models,Security"
1470,1575,Zscaler,Machine Learning Engineer,INDIA,Full Time,Senior-level,115000.0,"Airflow,BigQuery,Business Intelligence,Computer Science,Distributed Systems,Docker"
1471,1576,Talan,Consultant Data Analytics IT Digital Impulse - H/F,FRANCE,Full Time,Entry-level,39000.0,"Agile,Architecture,AWS,Azure,Big Data,Consulting"
1472,1577,Publicis Groupe,Data Analyst,VIET NAM,Full Time,Entry-level,48000.0,"Data analysis,Data Studio,Excel,Power BI,Python,Research"
1473,1578,Level AI,Machine Learning Engineer,INDIA,Full Time,Senior-level,131000.0,"Agile,Architecture,ASR,AWS,Classification,Computer Science"
1474,1579,Causaly,Data Science Engineer,UNITED KINGDOM,Full Time,Mid-level,51000.0,"Architecture,Big Data,Computer Science,Data pipelines,Drug discovery,Engineering"
1475,1580,Welocalize,Data Analytics Specialist,SPAIN,Full Time,All-Level,56000.0,"Agile,Computer Science,Data Analytics,Data visualization,KPIs,Looker"
1476,1581,EVYD Technology,"Director, Data Science (Engagement)",SINGAPORE,Full Time,Executive-level,65000.0,"Business Intelligence,Computer Science,Data Analytics,Data management,Deep Learning,Engineering"
1477,1582,Wolt,Data Analyst,GERMANY,Full Time,Senior-level,92000.0,"A/B testing,Business Intelligence,Computer Science,Data analysis,Data Analytics,Data visualization"
1478,1583,Talan,Tech Lead BI / Power BI CDI - H/F,FRANCE,Full Time,All-Level,56000.0,"Agile,Architecture,Big Data,Business Intelligence,DevOps,GitLab"
1479,1584,Forter,Data Science Manager,ISRAEL - TEL AVIV,Full Time,All-Level,144000.0,"Big Data,CX,E-commerce,Engineering,Finance,FinTech"
1480,1585,ATB Financial,Data Analyst,CANADA,Full Time,Mid-level,65000.0,"Agile,Banking,Business Analytics,Computer Science,Data analysis,Data governance"
1481,1588,Onera Health,AI Engineer,NETHERLANDS,Full Time,Mid-level,51000.0,"Agile,AWS,Computer Science,Data analysis,Engineering,Kanban"
1482,1589,takealot.com,Data Analyst,CAPE TOWN,Full Time,All-Level,80000.0,"AWS,BigQuery,Computer Science,CX,Data analysis,Data Studio"
1483,1590,Raft,Data Engineer,REMOTE,Full Time,Senior-level,115000.0,"Airflow,Distributed Systems,Elasticsearch,Flink,Golang,Kafka"
1484,1591,Supernova Technology,Staff Software Engineer- Data Production,UNITED STATES,Full Time,Senior-level,69000.0,"Architecture,AWS,Azure,CI/CD,Computer Science,Docker"
1485,1592,Unit4,Data Scientist,MALAYSIA,Full Time,Senior-level,129000.0,"Agile,Azure,Consulting,Data analysis,DevOps,Excel"
1486,1593,Stripe,Data Scientist,US -REMOTE/ CANADA,Full Time,Senior-level,129000.0,"Architecture,Computer Science,Deep Learning,Engineering,Machine Learning,ML infrastructure"
1487,1594,The Fork,Head of Product Data Management,FRANCE,Full Time,Executive-level,73000.0,"Data management,Data strategy,Engineering"
1488,1595,Believe,Data Engineer,UNITED KINGDOM,Full Time,Senior-level,115000.0,"Architecture,Athena,AWS,Data pipelines,Data quality,Engineering"
1489,1596,Pattern,AI Engineer,INDIA,Full Time,Senior-level,55000.0,"Computer Science,Data analysis,Data Mining,Engineering,Genetics,Machine Learning"
1490,1597,Aspirion,Machine Learning Engineer,UNITED STATES,Full Time,Mid-level,74000.0,"APIs,Architecture,Azure,Data analysis,Databricks,Data management"
1491,1598,Poshmark,"Sr. Human Resource Business Partner (Technology, Engineering and Data Science)",CANADA,Full Time,Senior-level,129000.0,"Architecture,Consulting,E-commerce,Engineering,Privacy"
1492,1599,Etsy,MLOps Engineer,UNITED KINGDOM,Full Time,All-Level,56000.0,"Airflow,AWS,Databricks,ECS,Engineering,GCP"
1493,1600,Bosch Group,App Development Project Manager (Chatbot),VIET NAM,Full Time,Entry-level,35000.0,"Azure,Chatbots,Computer Science,Consulting,Economics,Engineering"
1494,1601,Coda Payments,Senior Machine Learning Scientist,THAILAND,Full Time,Senior-level,129000.0,"Airflow,Computer Science,Data pipelines,Economics,Engineering,Finance"
1495,1602,Salary Finance,Data Scientist, LONDON AND YOUR HOME!,Full Time,Entry-level,40000.0,"AWS,Data pipelines,Docker,Finance,FinTech,GCP"
1496,1603,Amazon.com,"Software Development Manager - Computer Vision, Amazon Fulfillment Technology",GERMANY,Full Time,Senior-level,62000.0,"Computer Vision,CX,Engineering,Machine Learning,ML models,Privacy"
1497,1604,Tempus,Junior Clinical Trials Data Specialist,ISRAEL,Full Time,Entry-level,70000.0,"Biology,Genetics,Research,Testing"
1498,1605,Genesis,Strong Junior Front end developer (JustDone.ai),UKRAINE - REMOTE,Full Time,Entry-level,35000.0,"AI content,APIs,React,REST API"
1499,1606,EX2 Outcoding,MLOps Engineer,REMOTE WORLDWIDE,Full Time,Senior-level,62000.0,"Architecture,AWS,Azure,Computer Science,Deep Learning,Distributed Systems"
1500,1607,Visa,Data Analyst,UNITED STATES,Full Time,All-Level,63000.0,"Data Analytics,Data visualization,Excel,Finance,PhD,Power BI"
1501,1608,PubMatic,Machine Learning Engineer,UNITED STATES,Full Time,Senior-level,145000.0,"A/B testing,Computer Science,Data analysis,Data Mining,Engineering,ETL"
1502,1609,Block,"Senior Lead, Third Party Data Strategy & Governance",UNITED STATES,Full Time,Senior-level,142000.0,"Banking,Blockchain,Crypto,Data strategy,Engineering,Finance"
1503,1610,Bosch Group,SAP Consultant for Product Data Management,HUNGARY,Full Time,All-Level,56000.0,"Data management,Economics,Industrial,R"
1504,1611,Sigma Software,Data Engineer,UKRAINE,Full Time,Mid-level,73000.0,"Architecture,Azure,Big Data,BigQuery,Data analysis,Databricks"
1505,1613,Air Apps,Android Developer (AI),REMOTE JOB,Full Time,Senior-level,62000.0,"Agile,APIs,Architecture,Chatbots,Computer Science,Engineering"
1506,1614,OKX,Data Analyst,SINGAPORE,Full Time,Senior-level,92000.0,"Blockchain,Crypto,Data Mining,Engineering,Finance,Research"
1507,1615,Ubisoft,Data Lead - Products / Mobile Apps  : Green Panda Games (M/W/NB),FRANCE,Full Time,Executive-level,73000.0,"A/B testing,BigQuery,Data analysis,Data Analytics,Data management,Data visualization"
1508,1616,William Osler Health System,"Manager, Business Operations - Diagnostic Imaging and Laboratory",CANADA,Full Time,All-Level,63000.0,"Business Analytics,Data analysis,Data quality,Engineering,Statistics"
1509,1618,Showroomprive.com,Data Analyst,FRANCE,Full Time,Entry-level,48000.0,"Data warehouse,E-commerce,Excel,KPIs,SQL"
1510,1619,2K,Data Engineer,IRELAND,Full Time,Senior-level,115000.0,"Airflow,APIs,AWS,Azure,Big Data,Business Intelligence"
1511,1620,Bosch Group,Data Engineer,VIET NAM,Full Time,Mid-level,73000.0,"Agile,Computer Science,Consulting,Data Analytics,Data Mining,Data warehouse"
1512,1622,Shape,Data Engineer, STATE OF RIO DE ,Full Time,Mid-level,73000.0,"Agile,Architecture,Azure,CI/CD,Computer Science,Data analysis"
1513,1623,Visa,Data Scientist,UNITED STATES,Full Time,Senior-level,129000.0,"Computer Science,Economics,Excel,PhD,Predictive modeling,Python"
1514,1624,SAIT,Data Engineer,CABO VERDE,Full Time,Senior-level,73000.0,"Architecture,Azure,Business Intelligence,Classification,Data governance,Data management"
1515,1625,OKX,Data Analyst,SINGAPORE,Full Time,Senior-level,92000.0,"Amplitude,Blockchain,Crypto,Data analysis,Economics,Finance"
1516,1626,Gympass,Data Scientist,BRAZIL,Full Time,Senior-level,129000.0,"Architecture,AWS,Computer Science,Deep Learning,Machine Learning,ML models"
1517,1627,Experian,Data Analyst,COSTA RICA,Full Time,Senior-level,92000.0,"AWS,Big Data,Computer Science,GCP,Snowflake,SQL"
1518,1629,Relativity,Software Engineer (SRE in Elasticsearch platform team),RZESZOW,Full Time,Senior-level,62000.0,"Ansible,AWS,Azure,CI/CD,Computer Science,CX"
1519,1630,SpectraMedix,Data Analyst,UNITED STATES,Full Time,Senior-level,92000.0,"Data analysis,Data Analytics,Python,SQL,Tableau"
1520,1632,Shopify,"Senior Analytics Engineering Manager (Remote, Americas)",UNITED STATES,Full Time,Senior-level,110000.0,"Architecture,Data warehouse,Engineering,Excel,Spark,Testing"
1521,1633,Airwallex,"Data Science Director, Analytics",SG - SINGAPORE,Full Time,Executive-level,65000.0,"A/B testing,Banking,FinTech,Hadoop,Matlab,Python"
